OBJECTID,RCSTA,RC Code,Roadway Name,Station Start,Station End,Functional Class,Factor Group,Specific Recorder Placement,Channel Notes,Vehicle Axle Code,Count Year,Count Month,Day of First Data,Federal Direction,Full Count,1200am-0100am,0100am-0200am,0200am-0300am,0300am-0400am,0400am-0500am,0500am-0600am,0600am-0700am,0700am-0800am,0800am-0900am,0900am-1000am,1000am-1100am,1100am-1200pm,1200pm-0100pm,0100pm-0200pm,0200pm-0300pm,0300pm-0400pm,0400pm-0500pm,0500pm-0600pm,0600pm-0700pm,0700pm-0800pm,0800pm-0900pm,0900pm-1000pm,1000pm-1100pm,1100pm-1200pm,Average Weekday Daily Traffic,Seasonal Factor,Axle Factor,AADT,High Hour Value,High Hour Interval,Average Weekday F1S,Average Weekday F2S,Average Weekday F3S,Average Weekday F4S,Average Weekday F5S,Average Weekday F6S,Average Weekday F7S,Average Weekday F8S,Average Weekday F9S,Average Weekday F10S,Average Weekday F11S,Average Weekday F12S,Average Weekday F13S,Average Weekday Unclassified,Average Weekday Totals,Average Weekday Percent F3_13,Average Weekday Percent F4_13,Average Weekday Percent F4_7,Average Weekday Percent F8_13,Average Weekday Percent F1,Average Weekday Percent F2,Average Weekday Percent F3,Average Weekday Percent F4,Average Weekday Percent F5_7,Axle Correction Factor,Single Unit Peak,Combination Unit Peak,Single Unit AADT,Combination Unit AADT,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55mph,Vehicles Exceeding 65mph,Region,Region Number,County Number,Municipality,Latitude,Longitude,x,y
110605,014068,01,E 142ND ST,WALES AVE,SOUTHERN BLVD,17,30,2 Ft. W/O Southern Blvd.    ,014068                                            ,1,2019,1,14,Westbound,,28,23,13,16,22,42,90,170,184,146,113,112,126,114,145,155,152,124,116,95,81,84,60,45,2256,0.942,1,2395,184,9,1,2001,148,33,65,0,0,0,1,0,0,0,0,,2249,11,4,4,0,0,89,7,1,3,1,0,0,,,,,,,,,11,1,,40.80719,-73.90823,592087.4027000004,4517927.089
110606,014068,01,E 142ND ST,WALES AVE,SOUTHERN BLVD,17,30,2 Ft. W/O Southern Blvd.    ,,1,2019,1,14,Combined Total,Y,34,29,18,18,28,55,110,191,212,171,139,140,150,144,175,195,192,169,142,107,95,90,70,51,2725,0.942,1,2893,212,9,3,2372,199,47,85,0,0,0,3,0,0,0,0,,2709,12,5,5,0,0,88,7,2,3,1,0,0,,,,,,,,,11,1,,40.80719,-73.90823,592087.4027000004,4517927.089
110687,066018,06,I278 Exit 5 AT,NY440 NB (OFF),I278 WB (ON),11,30,1496 Ft. E/O I 278          ,066018                                            ,1,2019,2,5,Westbound,,26,18,26,47,107,342,549,657,466,336,292,242,287,282,314,324,310,316,272,170,113,108,88,60,5752,0.963,1,5973,657,8,0,4484,681,126,224,0,0,0,232,0,0,0,0,,5747,22,10,6,4,0,78,12,2,4,1,1,0,,,,,,,,,11,6,,40.6216,-74.17519,569763.3542999998,4497079.393300001
110688,066018,06,I278 Exit 5 AT,NY440 NB (OFF),I278 WB (ON),11,30,1496 Ft. E/O I 278          ,,1,2019,2,5,Combined Total,Y,26,18,26,47,107,342,549,657,466,336,292,242,287,282,314,324,310,316,272,170,113,108,88,60,5752,0.963,1,5973,657,8,0,4484,681,126,224,0,0,0,232,0,0,0,0,,5747,22,10,6,4,0,78,12,2,4,1,1,0,,,,,,,,,11,6,,40.6216,-74.17519,569763.3542999998,4497079.393300001
110910,042028,04,W 50TH ST,TENTH AVE,FIFTH AVE,17,30,300 Ft. W/O Broadway        ,042028                                             / 042028,1,2019,1,7,Eastbound,,223,140,99,89,110,202,362,406,415,418,426,418,348,326,314,330,343,321,338,348,320,354,356,284,7290,0.942,1,7739,426,11,27,6675,0,234,336,0,0,0,13,0,0,0,0,,7285,8,8,8,0,0,92,0,3,5,1,1,0,,,,,,,,,11,4,,40.76188,-73.98512,585660.0689000003,4512819.3928
110911,042028,04,W 50TH ST,TENTH AVE,FIFTH AVE,17,30,300 Ft. W/O Broadway        ,,1,2019,1,7,Combined Total,Y,223,140,99,89,110,202,362,406,415,418,426,418,348,326,314,330,343,321,338,348,320,354,356,284,7290,0.942,1,7739,426,11,27,6675,0,234,336,0,0,0,13,0,0,0,0,,7285,8,8,8,0,0,92,0,3,5,1,1,0,,,,,,,,,11,4,,40.76188,-73.98512,585660.0689000003,4512819.3928
110914,042038,04,E 13TH ST,CUL DE SAC,5th Ave,17,30,246 Ft. W/O 1 st Ave.       ,                                                  ,1,2019,1,6,Westbound,,132,94,67,50,55,68,117,213,216,186,198,211,207,167,212,199,181,208,206,250,235,220,202,165,4059,0.942,1,4309,250,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.73103,-73.98395,585798.4663000004,4509395.963300001
110915,042038,04,E 13TH ST,CUL DE SAC,5th Ave,17,30,246 Ft. W/O 1 st Ave.       ,,1,2019,1,6,Combined Total,Y,132,94,67,50,55,68,117,213,216,186,198,211,207,167,212,199,181,208,206,250,235,220,202,165,4059,0.942,1,4309,250,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,40.73103,-73.98395,585798.4663000004,4509395.963300001
111878,041108,04,2ND AVE,E 23RD ST,E HOUSTON ST,14,30,136 Ft. N/O E 9 th Street   ,041108                                             / 041108 / 041108 / 041108,1,2019,1,22,Southbound,,728,520,390,296,346,524,840,1074,1026,1096,1134,1062,1086,1126,1024,1221,1310,1350,1462,1459,1305,1241,1151,1042,23813,0.942,1,25279,1462,19,77,20224,1651,483,1304,0,0,0,68,0,0,0,0,,23807,15,8,8,0,0,85,7,2,5,1,0,0,,,,,,,,,11,4,,40.72959,-73.98694,585547.8217000002,4509233.195699999
111879,041108,04,2ND AVE,E 23RD ST,E HOUSTON ST,14,30,136 Ft. N/O E 9 th Street   ,,1,2019,1,22,Combined Total,Y,728,520,390,296,346,524,840,1074,1026,1096,1134,1062,1086,1126,1024,1221,1310,1350,1462,1459,1305,1241,1151,1042,23813,0.942,1,25279,1462,19,77,20224,1651,483,1304,0,0,0,68,0,0,0,0,,23807,15,8,8,0,0,85,7,2,5,1,0,0,,,,,,,,,11,4,,40.72959,-73.98694,585547.8217000002,4509233.195699999
111880,041268,04,1ST AVE,E 23RD ST,E 34TH ST,14,30,10 Ft. N/O E 29 th Street   ,041268                                             / 041268 / 041268 / 041268,1,2019,1,22,Northbound,,526,309,217,196,243,456,850,1248,1350,1326,1262,1214,1219,1246,1342,1368,1314,1180,1311,1250,1248,1089,1015,844,23623,0.942,1,25077,1368,16,35,20149,1523,755,1075,0,0,0,84,0,0,0,0,,23621,15,8,8,0,0,85,6,3,5,1,1,0,,,,,,,,,11,4,,40.7408,-73.97591,586464.7488000002,4510488.3902
111881,041268,04,1ST AVE,E 23RD ST,E 34TH ST,14,30,10 Ft. N/O E 29 th Street   ,,1,2019,1,22,Combined Total,Y,526,309,217,196,243,456,850,1248,1350,1326,1262,1214,1219,1246,1342,1368,1314,1180,1311,1250,1248,1089,1015,844,23623,0.942,1,25077,1368,16,35,20149,1523,755,1075,0,0,0,84,0,0,0,0,,23621,15,8,8,0,0,85,6,3,5,1,1,0,,,,,,,,,11,4,,40.7408,-73.97591,586464.7488000002,4510488.3902
118192,051358,05,UNION TPKE,LITTLE NECK PK,NASSAU CO LINE,14,30,180 Ft. W/O 263 rd St.      ,                                                    / ,1,2019,3,31,Eastbound,,47,31,20,17,36,90,281,490,983,693,504,491,550,540,610,852,930,819,661,434,282,196,145,122,9824,1,1,9824,983,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.748,-73.71004,608901.1326000001,4511583.545299999
118193,051358,05,UNION TPKE,LITTLE NECK PK,NASSAU CO LINE,14,30,180 Ft. W/O 263 rd St.      ,                                                    / ,1,2019,3,31,Westbound,,160,57,36,27,36,99,432,579,493,436,525,590,670,669,710,786,1015,1106,879,702,531,375,225,231,11369,1,1,11369,1106,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.748,-73.71004,608901.1326000001,4511583.545299999
118194,051358,05,UNION TPKE,LITTLE NECK PK,NASSAU CO LINE,14,30,180 Ft. W/O 263 rd St.      ,,1,2019,3,31,Combined Total,Y,207,88,56,44,72,189,713,1069,1476,1129,1029,1081,1220,1209,1320,1638,1945,1925,1540,1136,813,571,370,353,21193,1,1,21193,1945,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.748,-73.71004,608901.1326000001,4511583.545299999
118197,053028,05,907A at Linden,FROM LINDEN BLVD,907A NB (ON),12,30,199 Ft. S/O Cross Island Pkwy ,053028                                            ,1,2019,3,25,Northbound,,92,62,58,74,182,467,711,994,734,596,556,504,496,627,687,594,516,592,572,502,402,342,360,221,10941,1,1,10941,994,8,1,10826,0,93,12,0,0,0,0,0,0,0,0,,10932,1,1,1,0,0,99,0,1,0,1,0,0,,,,,,,,,11,5,,40.69135,-73.72644,607607.7790000001,4505274.708900001
118198,053028,05,907A at Linden,FROM LINDEN BLVD,907A NB (ON),12,30,199 Ft. S/O Cross Island Pkwy ,,1,2019,3,25,Combined Total,Y,92,62,58,74,182,467,711,994,734,596,556,504,496,627,687,594,516,592,572,502,402,342,360,221,10941,1,1,10941,994,8,1,10826,0,93,12,0,0,0,0,0,0,0,0,,10932,1,1,1,0,0,99,0,1,0,1,0,0,,,,,,,,,11,5,,40.69135,-73.72644,607607.7790000001,4505274.708900001
118201,053148,05,NY 25 at 11th S,Ramp Begins,QUEENSBORO BR,12,30,20 Ft. N/O 27 th Street (Underpass),053148                                             / 053148,1,2019,5,6,Northbound,,507,344,297,448,806,1370,1021,944,816,884,705,900,790,818,777,842,832,782,915,700,811,952,1016,860,19137,1.089,1,17573,1370,6,111,18965,0,42,12,0,0,0,0,0,0,0,0,,19130,0,0,0,0,1,99,0,0,0,1,0,0,,,,,,,,,11,5,,40.74877,-73.94125,589380.4981000004,4511407.8377
118202,053148,05,NY 25 at 11th S,Ramp Begins,QUEENSBORO BR,12,30,20 Ft. N/O 27 th Street (Underpass),,1,2019,5,6,Combined Total,Y,507,344,297,448,806,1370,1021,944,816,884,705,900,790,818,777,842,832,782,915,700,811,952,1016,860,19137,1.089,1,17573,1370,6,111,18965,0,42,12,0,0,0,0,0,0,0,0,,19130,0,0,0,0,1,99,0,0,0,1,0,0,,,,,,,,,11,5,,40.74877,-73.94125,589380.4981000004,4511407.8377
118211,053908,05,I495 Exit 27,MERGE FROM I495 EB&WB ON,I295 SB (ON),11,30,390 Ft. N/O Clearview Expwy 295,053908                                            ,1,2019,3,25,Southbound,,217,136,77,72,83,170,420,912,837,753,825,806,854,884,773,736,790,993,921,728,666,500,386,302,13841,1,1,13841,993,18,9,12087,945,114,528,0,0,0,162,0,0,0,0,,13845,13,6,5,1,0,87,7,1,4,1,0,0,,,,,,,,,11,5,,40.74234,-73.77093,603769.3481000001,4510881.464400001
118212,053908,05,I495 Exit 27,MERGE FROM I495 EB&WB ON,I295 SB (ON),11,30,390 Ft. N/O Clearview Expwy 295,,1,2019,3,25,Combined Total,Y,217,136,77,72,83,170,420,912,837,753,825,806,854,884,773,736,790,993,921,728,666,500,386,302,13841,1,1,13841,993,18,9,12087,945,114,528,0,0,0,162,0,0,0,0,,13845,13,6,5,1,0,87,7,1,4,1,0,0,,,,,,,,,11,5,,40.74234,-73.77093,603769.3481000001,4510881.464400001
119100,024018,02,23RD ST,6TH AVE,7TH AVE,16,30,371 Ft. W/O                 ,                                                   ,2,2019,10,13,Eastbound,,29,18,15,9,12,23,60,155,151,110,125,104,114,122,144,206,199,182,153,113,71,64,41,28,2248,1.079,0.974,2083,206,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.65825,-73.99129,585271.3938999996,4501309.7848000005
119101,024018,02,23RD ST,6TH AVE,7TH AVE,16,30,371 Ft. W/O                 ,,2,2019,10,13,Combined Total,Y,29,18,15,9,12,23,60,155,151,110,125,104,114,122,144,206,199,182,153,113,71,64,41,28,2248,1.079,0.974,2083,206,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.65825,-73.99129,585271.3938999996,4501309.7848000005
119102,024028,02,53RD ST,4TH AVE,6TH AVE,17,30,257 Ft. E/O 5 th Ave.       ,                                                   ,2,2019,10,13,Westbound,,45,24,18,18,18,32,73,138,172,138,173,157,162,164,186,198,189,180,170,140,105,91,79,62,2732,1.079,0.973,2532,198,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.64294,-74.01125,583603.1550000003,4499591.1285999995
119103,024028,02,53RD ST,4TH AVE,6TH AVE,17,30,257 Ft. E/O 5 th Ave.       ,,2,2019,10,13,Combined Total,Y,45,24,18,18,18,32,73,138,172,138,173,157,162,164,186,198,189,180,170,140,105,91,79,62,2732,1.079,0.973,2532,198,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.64294,-74.01125,583603.1550000003,4499591.1285999995
119104,024058,02,ASHFORD ST,COZINE AVE,WORTMAN AVE,17,30,198 Ft. S/O Wortman Ave.    ,                                                   ,2,2019,10,13,Northbound,,18,10,8,11,10,40,70,121,107,82,90,81,90,104,101,112,117,111,96,93,73,53,46,31,1675,1.079,0.973,1552,121,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.65919,-73.87821,594829.4686000003,4501529.9431
119105,024058,02,ASHFORD ST,COZINE AVE,WORTMAN AVE,17,30,198 Ft. S/O Wortman Ave.    ,                                                   ,2,2019,10,13,Southbound,,28,12,12,8,13,28,59,123,122,92,92,96,109,114,113,138,150,162,140,124,88,60,51,38,1972,1.079,0.973,1828,162,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.65919,-73.87821,594829.4686000003,4501529.9431
119106,024058,02,ASHFORD ST,COZINE AVE,WORTMAN AVE,17,30,198 Ft. S/O Wortman Ave.    ,,2,2019,10,13,Combined Total,Y,46,22,20,19,23,68,129,244,229,174,182,177,199,218,214,250,267,273,236,217,161,113,97,69,3647,1.079,0.973,3380,273,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.65919,-73.87821,594829.4686000003,4501529.9431
119291,041118,04,ALLEN ST,CANAL ST,E HOUSTON ST,14,30,100 Ft. N/O Delancy Street  ,041118                                             / 041118,1,2019,8,26,Northbound,,368,289,214,180,229,331,465,470,462,468,456,464,438,464,478,465,444,438,490,484,486,490,514,420,10007,1.097,1,9122,514,23,86,7985,693,497,679,0,0,0,76,0,0,0,0,,10016,19,13,12,1,1,80,7,5,7,1,0,0,,,,,,,,,11,4,,40.71959,-73.99005,585297.9611,4508120.102499999
119292,041118,04,ALLEN ST,CANAL ST,E HOUSTON ST,14,30,100 Ft. N/O Delancy Street  ,041118                                             / 041118,1,2019,8,26,Southbound,,88,52,48,32,32,46,79,132,138,168,212,232,198,206,220,226,279,326,266,215,178,174,146,111,3804,1.097,1,3468,514,23,77,2873,288,313,238,0,0,0,10,0,0,0,0,,3799,22,15,15,0,2,76,8,8,6,1,1,0,,,,,,,,,11,4,,40.71959,-73.99005,585297.9611,4508120.102499999
119293,041118,04,ALLEN ST,CANAL ST,E HOUSTON ST,14,30,100 Ft. N/O Delancy Street  ,,1,2019,8,26,Combined Total,Y,456,341,262,212,261,377,544,602,600,636,668,696,636,670,698,691,723,764,756,699,664,664,660,531,13811,1.097,1,12590,764,18,163,10858,981,810,917,0,0,0,86,0,0,0,0,,13815,20,13,13,1,1,79,7,6,7,1,1,0,,,,,,,,,11,4,,40.71959,-73.99005,585297.9611,4508120.102499999
119490,024248,02,MARINE AVE,4TH AVE,92ND ST,16,30,29 Ft. S/O 97th Street      ,                                                   ,2,2019,10,12,Northbound,,18,6,7,3,7,15,51,131,120,89,105,103,113,121,155,151,130,131,140,116,105,69,35,27,1948,1.079,0.974,1805,155,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.6159,-74.03523,581608.4249,4496567.043
119491,024248,02,MARINE AVE,4TH AVE,92ND ST,16,30,29 Ft. S/O 97th Street      ,                                                   ,2,2019,10,12,Southbound,,15,6,6,3,6,26,62,148,132,97,94,98,104,118,146,131,117,119,110,86,73,55,29,19,1800,1.079,0.974,1668,155,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.6159,-74.03523,581608.4249,4496567.043
119492,024248,02,MARINE AVE,4TH AVE,92ND ST,16,30,29 Ft. S/O 97th Street      ,,2,2019,10,12,Combined Total,Y,33,12,13,6,13,41,113,279,252,186,199,201,217,239,301,282,247,250,250,202,178,124,64,46,3748,1.079,0.974,3473,301,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.6159,-74.03523,581608.4249,4496567.043
119493,024348,02,W 17TH ST,SURF AVE,NEPTUNE AVE,16,30,168 Ft. S/O Mermaid Ave.    ,                                                   ,2,2019,10,12,Southbound,,34,19,14,15,16,47,113,148,146,148,161,157,168,167,148,138,153,150,115,114,88,82,64,43,2448,1.079,0.974,2269,168,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.57611,-73.98467,585936.2235000003,4492198.292400001
119494,024348,02,W 17TH ST,SURF AVE,NEPTUNE AVE,16,30,168 Ft. S/O Mermaid Ave.    ,,2,2019,10,12,Combined Total,Y,34,19,14,15,16,47,113,148,146,148,161,157,168,167,148,138,153,150,115,114,88,82,64,43,2448,1.079,0.974,2269,168,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.57611,-73.98467,585936.2235000003,4492198.292400001
119495,024358,02,W BRIGHTON AVE,W 5TH ST,OCEAN PKY,16,30,84 Ft. W/O W 2nd Street     ,                                                   ,2,2019,10,12,Eastbound,,11,6,3,4,4,9,31,91,103,89,79,96,94,92,119,92,90,102,84,75,51,37,23,14,1399,1.079,0.974,1297,119,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.57642,-73.971,587092.8519000001,4492246.1315
119496,024358,02,W BRIGHTON AVE,W 5TH ST,OCEAN PKY,16,30,84 Ft. W/O W 2nd Street     ,                                                   ,2,2019,10,12,Westbound,,35,19,9,12,12,25,111,340,250,204,171,187,206,251,325,259,218,263,235,181,160,99,72,51,3695,1.079,0.974,3424,340,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.57642,-73.971,587092.8519000001,4492246.1315
119497,024358,02,W BRIGHTON AVE,W 5TH ST,OCEAN PKY,16,30,84 Ft. W/O W 2nd Street     ,,2,2019,10,12,Combined Total,Y,46,25,12,16,16,34,142,431,353,293,250,283,300,343,444,351,308,365,319,256,211,136,95,65,5094,1.079,0.974,4721,444,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.57642,-73.971,587092.8519000001,4492246.1315
119504,025178,02,GRAND ST,KENT ST,BEDFORD AVE,19,30,197 Ft. E/O Berry Street    ,                                                   ,2,2019,10,13,Eastbound,,43,28,16,12,16,16,29,66,104,83,78,94,101,86,149,101,108,127,149,151,98,102,84,68,1909,1.079,0.983,1769,151,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.71484,-73.9621,587664.8211000003,4507620.343900001
119505,025178,02,GRAND ST,KENT ST,BEDFORD AVE,19,30,197 Ft. E/O Berry Street    ,                                                   ,2,2019,10,13,Westbound,,25,14,17,9,8,14,29,57,92,80,96,117,157,137,150,127,126,131,140,129,109,73,51,43,1931,1.079,0.983,1790,157,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.71484,-73.9621,587664.8211000003,4507620.343900001
119506,025178,02,GRAND ST,KENT ST,BEDFORD AVE,19,30,197 Ft. E/O Berry Street    ,,2,2019,10,13,Combined Total,Y,68,42,33,21,24,30,58,123,196,163,174,211,258,223,299,228,234,258,289,280,207,175,135,111,3840,1.079,0.983,3559,299,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.71484,-73.9621,587664.8211000003,4507620.343900001
119844,054188,05,43RD AVE,NATIONAL ST,108TH ST,17,30,442 Ft. W/O 108 th Street   ,0541880                                           ,2,2019,3,11,Eastbound,,49,27,19,23,30,48,160,372,356,255,203,213,208,223,264,259,306,360,296,243,188,156,108,58,4424,1,0.973,4424,372,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.74825,-73.85917,596310.6381999999,4511436.9453
119845,054188,05,43RD AVE,NATIONAL ST,108TH ST,17,30,442 Ft. W/O 108 th Street   ,0541880                                           ,2,2019,3,11,Westbound,,38,27,18,18,28,40,91,198,208,147,152,164,152,161,216,225,225,238,214,187,148,103,88,54,3140,1,0.973,3140,372,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.74825,-73.85917,596310.6381999999,4511436.9453
119846,054188,05,43RD AVE,NATIONAL ST,108TH ST,17,30,442 Ft. W/O 108 th Street   ,,2,2019,3,11,Combined Total,Y,87,54,37,41,58,88,251,570,564,402,355,377,360,384,480,484,531,598,510,430,336,259,196,112,7564,1,0.973,7564,598,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.74825,-73.85917,596310.6381999999,4511436.9453
