OBJECTID,RCSTA,RC Code,Roadway Name,Station Start,Station End,Functional Class,Factor Group,Specific Recorder Placement,Channel Notes,Vehicle Axle Code,Count Year,Count Month,Day of First Data,Federal Direction,Full Count,1200am-0100am,0100am-0200am,0200am-0300am,0300am-0400am,0400am-0500am,0500am-0600am,0600am-0700am,0700am-0800am,0800am-0900am,0900am-1000am,1000am-1100am,1100am-1200pm,1200pm-0100pm,0100pm-0200pm,0200pm-0300pm,0300pm-0400pm,0400pm-0500pm,0500pm-0600pm,0600pm-0700pm,0700pm-0800pm,0800pm-0900pm,0900pm-1000pm,1000pm-1100pm,1100pm-1200pm,Average Weekday Daily Traffic,Seasonal Factor,Axle Factor,AADT,High Hour Value,High Hour Interval,Average Weekday F1S,Average Weekday F2S,Average Weekday F3S,Average Weekday F4S,Average Weekday F5S,Average Weekday F6S,Average Weekday F7S,Average Weekday F8S,Average Weekday F9S,Average Weekday F10S,Average Weekday F11S,Average Weekday F12S,Average Weekday F13S,Average Weekday Unclassified,Average Weekday Totals,Average Weekday Percent F3_13,Average Weekday Percent F4_13,Average Weekday Percent F4_7,Average Weekday Percent F8_13,Average Weekday Percent F1,Average Weekday Percent F2,Average Weekday Percent F3,Average Weekday Percent F4,Average Weekday Percent F5_7,Axle Correction Factor,Single Unit Peak,Combination Unit Peak,Single Unit AADT,Combination Unit AADT,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55mph,Vehicles Exceeding 65mph,Region,Region Number,County Number,Municipality,Latitude,Longitude,x,y
111412,043803,04,907L Exit 2 at,DIVERGE TO BROOKLYN BR&RO PL,ROBERT F WAGNER SR PL,12,30,401 Ft. S/O Robert F. Wagner Sr Place,043803                                            ,1,2019,1,9,Westbound,,156,90,58,44,97,208,410,550,768,788,570,520,484,480,384,400,212,202,395,338,318,310,343,234,8359,0.942,1,8874,788,10,10,8137,0,187,18,0,0,0,0,0,0,0,0,,8352,2,2,2,0,0,97,0,2,0,1,0,0,,,,,,,,,11,4,,40.70885,-73.99979,584488.9083000002,4506918.477499999
111413,043803,04,907L Exit 2 at,DIVERGE TO BROOKLYN BR&RO PL,ROBERT F WAGNER SR PL,12,30,401 Ft. S/O Robert F. Wagner Sr Place,,1,2019,1,9,Combined Total,Y,156,90,58,44,97,208,410,550,768,788,570,520,484,480,384,400,212,202,395,338,318,310,343,234,8359,0.942,1,8874,788,10,10,8137,0,187,18,0,0,0,0,0,0,0,0,,8352,2,2,2,0,0,97,0,2,0,1,0,0,,,,,,,,,11,4,,40.70885,-73.99979,584488.9083000002,4506918.477499999
111422,046403,04,907L Exit 2 at,MRG WITH RAMP OFF PEARL ST,BROOKLYN BR (ON),12,30,323 Ft. N/O FDR             ,046403                                             / 046403,1,2019,1,7,Eastbound,,1386,776,488,366,520,1140,1880,2259,2260,2386,2160,2108,2064,2104,2288,2407,2140,2052,2215,2267,2138,2166,1996,1794,43360,0.942,1,46030,2407,16,29,43090,0,209,27,0,0,0,1,0,0,0,0,,43356,1,1,1,0,0,99,0,0,0,1,0,0,,,,,,,,,11,4,,40.7114,-74.0043,584104.7287999997,4507197.215600001
111423,046403,04,907L Exit 2 at,MRG WITH RAMP OFF PEARL ST,BROOKLYN BR (ON),12,30,323 Ft. N/O FDR             ,,1,2019,1,7,Combined Total,Y,1386,776,488,366,520,1140,1880,2259,2260,2386,2160,2108,2064,2104,2288,2407,2140,2052,2215,2267,2138,2166,1996,1794,43360,0.942,1,46030,2407,16,29,43090,0,209,27,0,0,0,1,0,0,0,0,,43356,1,1,1,0,0,99,0,0,0,1,0,0,,,,,,,,,11,4,,40.7114,-74.0043,584104.7287999997,4507197.215600001
111844,023073,02,907C Exit 11 FL,907C SW (OFF),FLATBUSH AVE,12,30,730 Ft. W/O Belt Pkwy       ,023073                                            ,1,2019,1,22,Westbound,,228,142,83,92,172,376,592,731,874,780,722,694,672,709,726,834,938,717,848,756,622,573,470,375,13726,0.942,1,14571,938,17,1,13033,532,135,19,0,0,0,0,0,0,0,0,,13720,5,1,1,0,0,95,4,1,0,1,0,0,,,,,,,,,11,2,,40.59843,-73.9078,592411.7883000001,4494753.76
111845,023073,02,907C Exit 11 FL,907C SW (OFF),FLATBUSH AVE,12,30,730 Ft. W/O Belt Pkwy       ,,1,2019,1,22,Combined Total,Y,228,142,83,92,172,376,592,731,874,780,722,694,672,709,726,834,938,717,848,756,622,573,470,375,13726,0.942,1,14571,938,17,1,13033,532,135,19,0,0,0,0,0,0,0,0,,13720,5,1,1,0,0,95,4,1,0,1,0,0,,,,,,,,,11,2,,40.59843,-73.9078,592411.7883000001,4494753.76
111884,041293,04,E 25TH ST,1ST AVE,FDR DRIVE,17,30,50 Ft. E/O FDR Dr.          ,041293                                            ,1,2019,1,22,Eastbound,,3,2,0,0,0,2,6,16,24,14,11,14,14,18,14,16,6,12,8,8,7,2,4,4,205,0.942,1,218,24,9,0,201,0,0,0,0,0,0,0,0,0,0,0,,201,0,0,0,0,0,100,0,0,0,1,0,0,,,,,,,,,11,4,,40.73709,-73.97504,586543.0132999998,4510077.4111
111885,041293,04,E 25TH ST,1ST AVE,FDR DRIVE,17,30,50 Ft. E/O FDR Dr.          ,041293                                            ,1,2019,1,22,Westbound,,106,67,30,30,67,206,386,464,406,463,388,388,346,401,366,360,336,342,372,302,322,303,344,224,7019,0.942,1,7451,464,8,5,6874,0,114,23,0,0,0,1,0,0,0,0,,7017,2,2,2,0,0,98,0,2,0,1,0,0,,,,,,,,,11,4,,40.73709,-73.97504,586543.0132999998,4510077.4111
111886,041293,04,E 25TH ST,1ST AVE,FDR DRIVE,17,30,50 Ft. E/O FDR Dr.          ,,1,2019,1,22,Combined Total,Y,109,69,30,30,67,208,392,480,430,477,399,402,360,419,380,376,342,354,380,310,329,305,348,228,7224,0.942,1,7669,480,8,5,7075,0,114,23,0,0,0,1,0,0,0,0,,7218,2,2,2,0,0,98,0,2,0,1,0,0,,,,,,,,,11,4,,40.73709,-73.97504,586543.0132999998,4510077.4111
116377,050963,05,BKLYN/QUEENS EX,ASTORIA BLVD S OVER,31st ST OVER,11,30,84 Ft. E/O Steinway Street O,050039                                             / 050039 / 050039,1,2019,6,3,Eastbound,,2024,1078,746,776,1402,3184,4252,4530,4376,4366,4291,4473,4766,4802,5024,4976,4644,4157,4666,4822,4168,3824,3532,3014,87893,1.113,1,78969,5024,15,269,77625,5026,907,3107,0,0,0,957,0,0,0,0,,87891,11,6,5,1,0,88,6,1,4,1,0,0,,,,,,,,,11,5,,40.76897,-73.91035,591961.3011999996,4513682.124
116378,050963,05,BKLYN/QUEENS EX,ASTORIA BLVD S OVER,31st ST OVER,11,30,84 Ft. E/O Steinway Street O,050039                                             / 050039 / 050039,1,2019,6,3,Westbound,,1955,988,688,629,1365,3922,5784,5522,5276,5000,4532,4405,4348,4286,4470,4430,4639,4710,4578,4310,3623,3642,3755,3098,89955,1.113,1,80822,5784,7,236,80526,4605,899,2828,0,0,0,866,0,0,0,0,,89960,10,5,4,1,0,90,5,1,3,1,0,0,,,,,,,,,11,5,,40.76897,-73.91035,591961.3011999996,4513682.124
116379,050963,05,BKLYN/QUEENS EX,ASTORIA BLVD S OVER,31st ST OVER,11,30,84 Ft. E/O Steinway Street O,,1,2019,6,3,Combined Total,Y,3979,2066,1434,1405,2767,7106,10036,10052,9652,9366,8823,8878,9114,9088,9494,9406,9283,8867,9244,9132,7791,7466,7287,6112,177848,1.113,1,159791,10052,8,505,158151,9631,1806,5935,0,0,0,1823,0,0,0,0,,177851,11,5,4,1,0,89,5,1,3,1,0,0,,,,,,,,,11,5,,40.76897,-73.91035,591961.3011999996,4513682.124
117820,051273,05,PARSONS BLVD,GRD CNTL PKWY,KISSENA BLVD,14,30,120 Ft. S/O 77 th Street    ,051273                                            ,1,2019,5,6,Northbound,,100,51,34,24,24,60,180,367,402,287,240,260,283,291,346,327,342,362,301,308,248,211,150,122,5320,1.089,1,4885,402,9,29,4716,157,319,88,0,0,0,3,0,0,0,0,,5312,11,8,8,0,1,89,3,6,2,1,1,0,,,,,,,,,11,5,,40.72337,-73.81026,600477.2138999999,4508729.8903
117821,051273,05,PARSONS BLVD,GRD CNTL PKWY,KISSENA BLVD,14,30,120 Ft. S/O 77 th Street    ,051273                                            ,1,2019,5,6,Southbound,,55,33,28,16,23,51,136,240,290,240,234,201,251,239,283,348,366,352,325,260,204,168,138,80,4561,1.089,1,4188,402,9,22,3943,136,358,91,0,0,0,4,0,0,0,0,,4554,13,10,10,0,0,87,3,8,2,1,1,0,,,,,,,,,11,5,,40.72337,-73.81026,600477.2138999999,4508729.8903
117822,051273,05,PARSONS BLVD,GRD CNTL PKWY,KISSENA BLVD,14,30,120 Ft. S/O 77 th Street    ,,1,2019,5,6,Combined Total,Y,155,84,62,40,47,111,316,607,692,527,474,461,534,530,629,675,708,714,626,568,452,379,288,202,9881,1.089,1,9073,714,18,51,8659,293,677,179,0,0,0,7,0,0,0,0,,9866,12,9,9,0,1,88,3,7,2,1,1,0,,,,,,,,,11,5,,40.72337,-73.81026,600477.2138999999,4508729.8903
118477,011193,01,LEGGETT AVE,RANDALL AVE,BRUCKNER BLVD,16,30,46 Ft. E/O Garrison Ave.    ,011193                                             / 011193,1,2019,9,10,Eastbound,,174,162,178,248,452,640,608,559,562,560,516,519,518,540,496,512,435,372,300,218,162,168,157,160,9216,1.078,1,8549,640,6,29,4682,1055,112,2482,0,0,0,852,0,0,0,0,,9212,49,37,28,9,0,51,11,1,27,1,1,1,,,,,,,,,11,1,,40.81211,-73.89616,593098.6105000004,4518486.0022
118478,011193,01,LEGGETT AVE,RANDALL AVE,BRUCKNER BLVD,16,30,46 Ft. E/O Garrison Ave.    ,011193                                             / 011193,1,2019,9,10,Westbound,,133,130,153,215,276,418,460,412,443,397,424,436,477,479,444,450,442,435,272,222,154,152,106,117,7647,1.078,1,7094,640,6,27,3851,941,76,2144,0,0,0,597,0,0,0,0,,7636,49,37,29,8,0,50,12,1,28,1,1,0,,,,,,,,,11,1,,40.81211,-73.89616,593098.6105000004,4518486.0022
118479,011193,01,LEGGETT AVE,RANDALL AVE,BRUCKNER BLVD,16,30,46 Ft. E/O Garrison Ave.    ,,1,2019,9,10,Combined Total,Y,307,292,331,463,728,1058,1068,971,1005,957,940,955,995,1019,940,962,877,807,572,440,316,320,263,277,16863,1.078,1,15643,1068,7,56,8533,1996,188,4626,0,0,0,1449,0,0,0,0,,16848,49,37,29,9,0,51,12,1,27,1,2,0,,,,,,,,,11,1,,40.81211,-73.89616,593098.6105000004,4518486.0022
118738,024013,02,18TH AVE,OCEAN PKWY,CONEY ISLAND AVE,16,30,46 Ft. E/O E 9th Street     ,                                                   ,2,2019,10,12,Eastbound,,85,57,52,33,41,71,168,309,373,259,245,264,263,255,294,343,362,357,331,246,225,193,162,121,5109,1.079,0.974,4735,373,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.63471,-73.96882,587201.5658,4498718.7511
118739,024013,02,18TH AVE,OCEAN PKWY,CONEY ISLAND AVE,16,30,46 Ft. E/O E 9th Street     ,                                                   ,2,2019,10,12,Westbound,,67,43,36,36,35,77,149,244,271,243,204,225,252,273,298,284,290,250,248,201,199,160,124,90,4299,1.079,0.974,3984,373,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.63471,-73.96882,587201.5658,4498718.7511
118740,024013,02,18TH AVE,OCEAN PKWY,CONEY ISLAND AVE,16,30,46 Ft. E/O E 9th Street     ,,2,2019,10,12,Combined Total,Y,152,100,88,69,76,148,317,553,644,502,449,489,515,528,592,627,652,607,579,447,424,353,286,211,9408,1.079,0.974,8719,652,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.63471,-73.96882,587201.5658,4498718.7511
119032,022123,02,SHORE BLVD,EMMONS BLVD,OXFORD ST,16,30,44 Ft. E/O Falmouth Street  ,0221230                                           ,2,2019,1,26,Eastbound,,29,12,6,5,4,68,90,407,618,329,307,176,251,255,304,240,242,308,286,169,142,140,68,41,4497,0.942,0.974,4774,618,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.58156,-73.94687,589128.3879000004,4492840.8347
119033,022123,02,SHORE BLVD,EMMONS BLVD,OXFORD ST,16,30,44 Ft. E/O Falmouth Street  ,0221230                                           ,2,2019,1,26,Westbound,,19,19,6,6,6,19,54,212,293,220,293,224,393,335,421,398,365,313,195,150,150,173,91,40,4395,0.942,0.974,4666,618,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.58156,-73.94687,589128.3879000004,4492840.8347
119034,022123,02,SHORE BLVD,EMMONS BLVD,OXFORD ST,16,30,44 Ft. E/O Falmouth Street  ,,2,2019,1,26,Combined Total,Y,48,31,12,11,10,87,144,619,911,549,600,400,644,590,725,638,607,621,481,319,292,313,159,81,8892,0.942,0.974,9440,911,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.58156,-73.94687,589128.3879000004,4492840.8347
119107,024093,02,BAY 7TH ST,CROPSEY AVE,BATH AVE,17,30,79 Ft. N/O Cropsey Ave.     ,                                                   ,2,2019,10,12,Northbound,,20,8,7,2,5,13,39,108,88,86,76,97,101,95,119,138,126,142,134,109,67,54,43,35,1712,1.079,0.973,1587,142,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.60743,-74.01601,583244.7515000002,4495644.8354
119108,024093,02,BAY 7TH ST,CROPSEY AVE,BATH AVE,17,30,79 Ft. N/O Cropsey Ave.     ,,2,2019,10,12,Combined Total,Y,20,8,7,2,5,13,39,108,88,86,76,97,101,95,119,138,126,142,134,109,67,54,43,35,1712,1.079,0.973,1587,142,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.60743,-74.01601,583244.7515000002,4495644.8354
119164,011103,01,BARTOW AVE,GUN HILL RD,BAYCHESTER AVE,14,30,94 Ft. E/O Gunther Ave.     ,                                                    / ,1,2019,6,1,Eastbound,,108,66,46,24,64,115,224,490,477,482,549,598,657,663,720,731,772,767,714,572,482,342,240,174,10077,1.113,1,9054,772,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,,40.86708,-73.83696,598010.6634,4524652.7733
119165,011103,01,BARTOW AVE,GUN HILL RD,BAYCHESTER AVE,14,30,94 Ft. E/O Gunther Ave.     ,                                                    / ,1,2019,6,1,Westbound,,182,114,62,38,74,166,396,592,590,509,600,666,746,836,780,891,914,938,858,762,754,621,422,238,12749,1.113,1,11455,938,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,,40.86708,-73.83696,598010.6634,4524652.7733
119166,011103,01,BARTOW AVE,GUN HILL RD,BAYCHESTER AVE,14,30,94 Ft. E/O Gunther Ave.     ,,1,2019,6,1,Combined Total,Y,290,180,108,62,138,281,620,1082,1067,991,1149,1264,1403,1499,1500,1622,1686,1705,1572,1334,1236,963,662,412,22826,1.113,1,20509,1705,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,,40.86708,-73.83696,598010.6634,4524652.7733
119282,011123,01,BRUCKNER BLVD,TIFFANY ST,SHERIDAN EXPWY,14,30,63 Ft. S/O Faile Street     ,011123                                             / 011123 / 011123,1,2019,8,26,Northbound,,338,243,163,192,250,450,778,1160,1312,1146,1147,1233,1326,1460,1664,1890,2094,2140,1960,1320,1000,780,636,546,25228,1.097,1,22997,2140,18,106,21861,1579,308,1083,0,0,0,290,0,0,0,0,,25227,13,7,6,1,0,87,6,1,4,1,0,0,,,,,,,,,11,1,,40.82135,-73.88933,593661.6695999997,4519519.0024999995
119283,011123,01,BRUCKNER BLVD,TIFFANY ST,SHERIDAN EXPWY,14,30,7 Ft. S/O Faile Street      ,011123                                             / 011123 / 011123 / 011123 / 011123,1,2019,8,26,Southbound,,722,536,571,692,1156,1870,2724,3122,2854,2483,2182,2332,2556,2396,2318,2441,2236,2212,2200,1838,1588,1364,1136,980,44509,1.097,1,40573,3122,8,224,36145,3328,450,2996,0,0,0,1364,0,0,0,0,,44507,18,11,8,3,1,81,7,1,7,1,0,0,,,,,,,,,11,1,,40.82135,-73.88933,593661.6695999997,4519519.0024999995
119284,011123,01,BRUCKNER BLVD,TIFFANY ST,SHERIDAN EXPWY,14,30,7 Ft. S/O Faile Street      ,,1,2019,8,26,Combined Total,Y,1060,779,734,884,1406,2320,3502,4282,4166,3629,3329,3565,3882,3856,3982,4331,4330,4352,4160,3158,2588,2144,1772,1526,69737,1.097,1,63570,4352,18,330,58006,4907,758,4079,0,0,0,1654,0,0,0,0,,69734,16,9,7,2,0,83,7,1,6,1,0,0,,,,,,,,,11,1,,40.82135,-73.88933,593661.6695999997,4519519.0024999995
119903,025213,02,IRVINGTON PL,DEAD END,E 17TH ST,19,30,117 Ft. W/O E 17 th Street  ,                                                   ,2,2019,10,12,Eastbound,,0,1,2,1,1,2,4,3,5,8,7,7,10,6,4,4,10,6,6,4,6,4,6,4,111,1.079,0.983,103,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.63399,-73.96165,587808.8492,4498645.9595
119904,025213,02,IRVINGTON PL,DEAD END,E 17TH ST,19,30,117 Ft. W/O E 17 th Street  ,                                                   ,2,2019,10,12,Westbound,,0,2,2,2,1,1,2,2,5,7,8,7,10,5,3,3,6,4,5,8,8,6,7,4,108,1.079,0.983,100,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.63399,-73.96165,587808.8492,4498645.9595
119905,025213,02,IRVINGTON PL,DEAD END,E 17TH ST,19,30,117 Ft. W/O E 17 th Street  ,,2,2019,10,12,Combined Total,Y,0,3,4,3,2,3,6,5,10,15,15,14,20,11,7,7,16,10,11,12,14,10,13,8,219,1.079,0.983,203,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.63399,-73.96165,587808.8492,4498645.9595
119912,026313,02,I278 Exit 24,NY27 WB (OFF),I278  EB (ON),11,30,414 Ft. N/O Exit to Hamilton Ave.,                                                   ,2,2019,10,13,Northbound,,567,399,300,251,483,465,768,953,907,866,752,972,857,897,694,790,723,732,644,687,896,932,916,793,17244,1.079,0.94,15981,972,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.66692,-73.99532,584919.7144999998,4502268.3028
119913,026313,02,I278 Exit 24,NY27 WB (OFF),I278  EB (ON),11,30,414 Ft. N/O Exit to Hamilton Ave.,,2,2019,10,13,Combined Total,Y,567,399,300,251,483,465,768,953,907,866,752,972,857,897,694,790,723,732,644,687,896,932,916,793,17244,1.079,0.94,15981,972,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.66692,-73.99532,584919.7144999998,4502268.3028
119914,028033,02,GREENE AVE,KNICKERBOCKER AVE,CYPRESS AVE,16,30,286 Ft. S/O Wyckoff Ave.    ,                                                   ,2,2019,10,13,Northbound,,23,17,11,9,14,36,49,78,78,77,76,94,97,91,99,88,111,118,117,112,89,70,64,52,1670,1.079,0.974,1548,118,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.70136,-73.91628,591553.4754999997,4506170.7171
119915,028033,02,GREENE AVE,KNICKERBOCKER AVE,CYPRESS AVE,16,30,286 Ft. S/O Wyckoff Ave.    ,,2,2019,10,13,Combined Total,Y,23,17,11,9,14,36,49,78,78,77,76,94,97,91,99,88,111,118,117,112,89,70,64,52,1670,1.079,0.974,1548,118,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.70136,-73.91628,591553.4754999997,4506170.7171
120023,050003,05,HEMPSTEAD AVE,HEMPSTEAD/JAMAICA AVE,RT 907A CROSS ISLAND PKWY,14,30,9 Ft. W/O 220 th Street     ,050003                                             / 050003,1,2019,7,22,Eastbound,,190,102,76,78,116,194,375,593,814,729,590,595,639,710,838,916,942,896,842,704,630,510,382,286,12747,1.093,1,11662,942,17,11,11156,683,507,299,0,0,0,88,0,0,0,0,,12744,12,7,6,1,0,88,5,4,2,1,0,0,,,,,,,,,11,5,,40.71295,-73.73449,606893.0455,4507662.6503
