OBJECTID,RCSTA,RC Code,Roadway Name,Station Start,Station End,Functional Class,Factor Group,Specific Recorder Placement,Channel Notes,Vehicle Axle Code,Count Year,Count Month,Day of First Data,Federal Direction,Full Count,1200am-0100am,0100am-0200am,0200am-0300am,0300am-0400am,0400am-0500am,0500am-0600am,0600am-0700am,0700am-0800am,0800am-0900am,0900am-1000am,1000am-1100am,1100am-1200pm,1200pm-0100pm,0100pm-0200pm,0200pm-0300pm,0300pm-0400pm,0400pm-0500pm,0500pm-0600pm,0600pm-0700pm,0700pm-0800pm,0800pm-0900pm,0900pm-1000pm,1000pm-1100pm,1100pm-1200pm,Average Weekday Daily Traffic,Seasonal Factor,Axle Factor,AADT,High Hour Value,High Hour Interval,Average Weekday F1S,Average Weekday F2S,Average Weekday F3S,Average Weekday F4S,Average Weekday F5S,Average Weekday F6S,Average Weekday F7S,Average Weekday F8S,Average Weekday F9S,Average Weekday F10S,Average Weekday F11S,Average Weekday F12S,Average Weekday F13S,Average Weekday Unclassified,Average Weekday Totals,Average Weekday Percent F3_13,Average Weekday Percent F4_13,Average Weekday Percent F4_7,Average Weekday Percent F8_13,Average Weekday Percent F1,Average Weekday Percent F2,Average Weekday Percent F3,Average Weekday Percent F4,Average Weekday Percent F5_7,Axle Correction Factor,Single Unit Peak,Combination Unit Peak,Single Unit AADT,Combination Unit AADT,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55mph,Vehicles Exceeding 65mph,Region,Region Number,County Number,Municipality,Latitude,Longitude,x,y
110217,014061,01,E 132ND ST,ROSE FEISS BLVD,LOCUST AVE,17,30,71 Ft. E/O Walnut Ave.      ,,1,2019,1,14,Combined Total,Y,22,28,36,36,42,48,51,45,47,42,45,47,38,47,39,41,57,49,29,20,33,28,24,27,921,0.942,1,978,57,17,1,279,45,13,479,0,0,0,92,0,0,0,0,,909,69,64,54,10,0,31,5,1,53,1,2,0,,,,,,,,,11,1,,40.79909,-73.91178,591799.1270000003,4517024.195800001
110278,063001,06,I278 Exit 3 & 4,GULF AVE,I278 EB (ON),11,30,251 Ft. W/O I 278           ,063001                                            ,1,2019,2,5,Eastbound,,20,15,16,12,38,68,90,110,123,162,141,154,156,150,223,200,236,158,94,72,70,64,67,47,2486,0.963,1,2582,236,17,1,1723,316,68,149,0,0,0,226,0,0,0,0,,2483,31,18,9,9,0,69,13,3,6,1,0,0,,,,,,,,,11,6,,40.62711,-74.18138,569234.1014999999,4497686.1362
110279,063001,06,I278 Exit 3 & 4,GULF AVE,I278 EB (ON),11,30,251 Ft. W/O I 278           ,,1,2019,2,5,Combined Total,Y,20,15,16,12,38,68,90,110,123,162,141,154,156,150,223,200,236,158,94,72,70,64,67,47,2486,0.963,1,2582,236,17,1,1723,316,68,149,0,0,0,226,0,0,0,0,,2483,31,18,9,9,0,69,13,3,6,1,0,0,,,,,,,,,11,6,,40.62711,-74.18138,569234.1014999999,4497686.1362
110625,014211,01,PELHAM PKWY S,BOSTON RD,WILLIAMSBRIDGE RD,17,30,85 Ft. W/O Matthews Ave.    ,014211                                            ,1,2019,1,14,Eastbound,,75,44,30,24,28,62,140,254,342,277,253,245,264,298,298,328,361,350,305,257,216,170,162,124,4907,0.942,1,5209,361,17,27,4571,165,73,67,0,0,0,0,0,0,0,0,,4903,6,3,3,0,1,93,3,1,1,1,0,0,,,,,,,,,11,1,,40.85665,-73.86322,595812.6925999997,4523465.874399999
110626,014211,01,PELHAM PKWY S,BOSTON RD,WILLIAMSBRIDGE RD,17,30,85 Ft. W/O Matthews Ave.    ,,1,2019,1,14,Combined Total,Y,75,44,30,24,28,62,140,254,342,277,253,245,264,298,298,328,361,350,305,257,216,170,162,124,4907,0.942,1,5209,361,17,27,4571,165,73,67,0,0,0,0,0,0,0,0,,4903,6,3,3,0,1,93,3,1,1,1,0,0,,,,,,,,,11,1,,40.85665,-73.86322,595812.6925999997,4523465.874399999
110627,014231,01,ROSEDALE AVE,LACOMBE AVE,RANDALL AVE,17,30,290 Ft. N/O Lacombe Ave.    ,014231                                            ,1,2019,1,15,Northbound,,29,17,16,18,26,63,130,194,160,118,87,85,88,95,117,102,100,107,110,107,72,82,58,43,2024,0.942,1,2149,194,8,4,1877,64,55,25,0,0,0,0,0,0,0,0,,2025,7,4,4,0,0,93,3,3,1,1,0,0,,,,,,,,,11,1,,40.8154,-73.86542,595686.5647,4518884.327099999
110628,014231,01,ROSEDALE AVE,LACOMBE AVE,RANDALL AVE,17,30,290 Ft. N/O Lacombe Ave.    ,014231                                            ,1,2019,1,15,Southbound,,32,20,16,10,15,22,53,57,100,74,68,68,70,82,100,112,132,142,153,116,86,66,56,44,1694,0.942,1,1798,194,8,5,1544,41,80,19,0,0,0,0,0,0,0,0,,1689,8,6,6,0,0,91,2,5,1,1,0,0,,,,,,,,,11,1,,40.8154,-73.86542,595686.5647,4518884.327099999
110629,014231,01,ROSEDALE AVE,LACOMBE AVE,RANDALL AVE,17,30,290 Ft. N/O Lacombe Ave.    ,,1,2019,1,15,Combined Total,Y,61,37,32,28,41,85,183,251,260,192,155,153,158,177,217,214,232,249,263,223,158,148,114,87,3718,0.942,1,3947,263,19,9,3421,105,135,44,0,0,0,0,0,0,0,0,,3714,8,5,5,0,0,92,3,4,1,1,0,0,,,,,,,,,11,1,,40.8154,-73.86542,595686.5647,4518884.327099999
110908,041291,04,BANK ST,WEST ST,HUDSON ST,17,30,72 Ft. W/O Hudson Street    ,041291                                            ,1,2019,1,9,Eastbound,,34,20,16,6,6,19,42,138,160,176,143,90,108,98,112,94,91,102,88,84,92,72,87,50,1928,0.942,1,2047,176,10,6,1844,0,12,60,0,0,0,0,0,0,0,0,,1922,4,4,4,0,0,96,0,1,3,1,1,0,,,,,,,,,11,4,,40.73648,-74.00622,583911.0405000001,4509979.4263
110909,041291,04,BANK ST,WEST ST,HUDSON ST,17,30,72 Ft. W/O Hudson Street    ,,1,2019,1,9,Combined Total,Y,34,20,16,6,6,19,42,138,160,176,143,90,108,98,112,94,91,102,88,84,92,72,87,50,1928,0.942,1,2047,176,10,6,1844,0,12,60,0,0,0,0,0,0,0,0,,1922,4,4,4,0,0,96,0,1,3,1,1,0,,,,,,,,,11,4,,40.73648,-74.00622,583911.0405000001,4509979.4263
111024,018071,01,BROOK AVE,E 138TH ST,WESTCHESTER AV,16,30,76 Ft. S/O E 145 th Street  ,018071                                             / 018071,1,2019,1,14,Southbound,,126,70,50,42,75,126,284,586,572,470,424,452,460,465,525,606,638,558,478,365,289,228,189,161,8239,0.942,1,8746,638,17,33,7339,395,243,211,0,0,0,8,0,0,0,0,,8229,10,6,6,0,0,89,5,3,3,1,0,0,,,,,,,,,11,1,,40.81211,-73.91658,591376.3432999998,4518464.514
111025,018071,01,BROOK AVE,E 138TH ST,WESTCHESTER AV,16,30,76 Ft. S/O E 145 th Street  ,,1,2019,1,14,Combined Total,Y,126,70,50,42,75,126,284,586,572,470,424,452,460,465,525,606,638,558,478,365,289,228,189,161,8239,0.942,1,8746,638,17,33,7339,395,243,211,0,0,0,8,0,0,0,0,,8229,10,6,6,0,0,89,5,3,3,1,0,0,,,,,,,,,11,1,,40.81211,-73.91658,591376.3432999998,4518464.514
111026,043031,04,907L Exit 2 at,BROOKLYN BRIDGE (OFF),DIVERGE TO 907L SB&NB,12,30,122 Ft. N/O Brooklyn Bridge ,043031                                             / 043031,1,2019,1,7,Northbound,,721,407,261,319,675,1672,2462,2212,2251,2100,1808,1810,1752,1859,1985,1939,1904,2018,1816,1841,1704,1680,1602,1261,38059,0.942,1,40402,2462,7,35,36665,1176,153,19,0,0,0,2,0,0,0,0,,38050,4,0,0,0,0,96,3,0,0,1,0,0,,,,,,,,,11,4,,40.71157,-74.00337,584183.0710000005,4507216.977700001
111027,043031,04,907L Exit 2 at,BROOKLYN BRIDGE (OFF),DIVERGE TO 907L SB&NB,12,30,122 Ft. N/O Brooklyn Bridge ,,1,2019,1,7,Combined Total,Y,721,407,261,319,675,1672,2462,2212,2251,2100,1808,1810,1752,1859,1985,1939,1904,2018,1816,1841,1704,1680,1602,1261,38059,0.942,1,40402,2462,7,35,36665,1176,153,19,0,0,0,2,0,0,0,0,,38050,4,0,0,0,0,96,3,0,0,1,0,0,,,,,,,,,11,4,,40.71157,-74.00337,584183.0710000005,4507216.977700001
111404,043051,04,907P Exit 21 at,PARK AVE,907P SB (ON),12,30,250 Ft. W/O FDR              ,043051                                            ,1,2019,1,7,Southbound,,89,53,46,36,56,66,126,222,194,81,82,120,194,204,220,260,228,238,196,181,190,159,135,164,3540,0.942,1,3758,260,16,0,3366,114,39,15,0,0,0,0,0,0,0,0,,3534,5,2,2,0,0,95,3,1,0,1,0,0,,,,,,,,,11,4,,40.80956,-73.93538,589794.1500000004,4518162.0132
111405,043051,04,907P Exit 21 at,PARK AVE,907P SB (ON),12,30,250 Ft. W/O FDR              ,,1,2019,1,7,Combined Total,Y,89,53,46,36,56,66,126,222,194,81,82,120,194,204,220,260,228,238,196,181,190,159,135,164,3540,0.942,1,3758,260,16,0,3366,114,39,15,0,0,0,0,0,0,0,0,,3534,5,2,2,0,0,95,3,1,0,1,0,0,,,,,,,,,11,4,,40.80956,-73.93538,589794.1500000004,4518162.0132
111408,043801,04,907L Exit 2 at,DVG TO PEARL&BROOKLYN BR,MERGE WITH 907L SB OFF RAMP,12,30,180 Ft. S/O Ramp from FDR SB ,043801                                            ,1,2019,1,7,Westbound,,160,98,48,51,56,97,236,318,397,597,500,410,362,369,402,434,348,293,288,298,265,278,272,205,6782,0.942,1,7200,597,10,3,6511,230,23,4,0,0,0,1,0,0,0,0,,6772,4,0,0,0,0,96,3,0,0,1,0,0,,,,,,,,,11,4,,40.70878,-74.00058,584422.2635000004,4506909.9475
111409,043801,04,907L Exit 2 at,DVG TO PEARL&BROOKLYN BR,MERGE WITH 907L SB OFF RAMP,12,30,180 Ft. S/O Ramp from FDR SB ,,1,2019,1,7,Combined Total,Y,160,98,48,51,56,97,236,318,397,597,500,410,362,369,402,434,348,293,288,298,265,278,272,205,6782,0.942,1,7200,597,10,3,6511,230,23,4,0,0,0,1,0,0,0,0,,6772,4,0,0,0,0,96,3,0,0,1,0,0,,,,,,,,,11,4,,40.70878,-74.00058,584422.2635000004,4506909.9475
111424,046411,04,907L Exit 9 at,907L NB (OFF),E 42ND ST,12,30,212 Ft. N/O FDR             ,046411                                            ,1,2019,1,7,Westbound,,170,95,62,52,126,294,565,774,878,812,781,752,608,560,628,652,576,563,544,530,442,472,397,306,11639,0.942,1,12356,878,9,18,11539,0,65,12,0,0,0,0,0,0,0,0,,11634,1,1,1,0,0,99,0,1,0,1,0,0,,,,,,,,,11,4,,40.7447,-73.97079,586891.9653000003,4510926.3741999995
111425,046411,04,907L Exit 9 at,907L NB (OFF),E 42ND ST,12,30,212 Ft. N/O FDR             ,,1,2019,1,7,Combined Total,Y,170,95,62,52,126,294,565,774,878,812,781,752,608,560,628,652,576,563,544,530,442,472,397,306,11639,0.942,1,12356,878,9,18,11539,0,65,12,0,0,0,0,0,0,0,0,,11634,1,1,1,0,0,99,0,1,0,1,0,0,,,,,,,,,11,4,,40.7447,-73.97079,586891.9653000003,4510926.3741999995
111814,014101,01,E 184TH ST,JEROME AVE,GRD BLV/CONCRS,17,30,120 Ft. W/O Morris Ave.     ,014101                                            ,1,2019,1,22,Eastbound,,22,21,18,10,14,27,55,132,176,147,152,155,162,156,214,177,166,172,152,111,86,63,54,31,2473,0.942,1,2625,214,15,13,2367,0,49,35,0,0,0,0,0,0,0,0,,2464,3,3,3,0,1,96,0,2,1,1,0,0,,,,,,,,,11,1,,40.86008,-73.90135,592594.0970999999,4523805.6197
111815,014101,01,E 184TH ST,JEROME AVE,GRD BLV/CONCRS,17,30,120 Ft. W/O Morris Ave.     ,014101                                            ,1,2019,1,22,Westbound,,36,30,12,17,21,28,64,114,150,134,133,126,151,158,182,210,234,233,196,128,104,72,59,43,2635,0.942,1,2797,234,17,12,2495,0,64,58,0,0,0,0,0,0,0,0,,2629,5,5,5,0,0,95,0,2,2,1,0,0,,,,,,,,,11,1,,40.86008,-73.90135,592594.0970999999,4523805.6197
111816,014101,01,E 184TH ST,JEROME AVE,GRD BLV/CONCRS,17,30,120 Ft. W/O Morris Ave.     ,,1,2019,1,22,Combined Total,Y,58,51,30,27,35,55,119,246,326,281,285,281,313,314,396,387,400,405,348,239,190,135,113,74,5108,0.942,1,5422,405,18,25,4862,0,113,93,0,0,0,0,0,0,0,0,,5093,4,4,4,0,0,95,0,2,2,1,0,0,,,,,,,,,11,1,,40.86008,-73.90135,592594.0970999999,4523805.6197
111838,023061,02,907C Exit 9 EMM,907C NE (OFF),SHORE PKWY,12,30,160 Ft. W/O Shart Pkwy       ,023061                                            ,1,2019,1,22,Eastbound,,122,58,44,38,50,111,260,473,524,418,420,418,360,434,509,522,552,579,550,494,365,306,230,148,7985,0.942,1,8477,579,18,0,7446,312,209,19,0,0,0,0,0,0,0,0,,7986,7,3,3,0,0,93,4,3,0,1,0,0,,,,,,,,,11,2,,40.58604,-73.93594,590047.4220000003,4493349.254000001
111839,023061,02,907C Exit 9 EMM,907C NE (OFF),SHORE PKWY,12,30,160 Ft. W/O Shart Pkwy       ,,1,2019,1,22,Combined Total,Y,122,58,44,38,50,111,260,473,524,418,420,418,360,434,509,522,552,579,550,494,365,306,230,148,7985,0.942,1,8477,579,18,0,7446,312,209,19,0,0,0,0,0,0,0,0,,7986,7,3,3,0,0,93,4,3,0,1,0,0,,,,,,,,,11,2,,40.58604,-73.93594,590047.4220000003,4493349.254000001
116371,050071,05,Van Wyck Expres,JEWEL AVE OVER,RT 495I L.I.E. UNDER,11,30,519' S/o Exit 12A,050071                                             / 050071 / 050071,1,2019,6,17,Northbound,,1788,1422,968,984,1586,3184,4551,4443,4249,3924,3852,4159,3801,3626,3708,3800,3802,3862,3949,4010,3510,3272,3023,2410,77883,1.113,1,69976,4551,7,48,65932,4134,1243,4627,0,0,0,1898,0,0,0,0,,77882,15,10,8,2,0,85,5,2,6,1,1,0,,,,,,,,,11,5,,40.73396,-73.83588,598297.8938999996,4509876.460899999
116372,050071,05,Van Wyck Expres,JEWEL AVE OVER,RT 495I L.I.E. UNDER,11,30,519' S/o Exit 12A,050071                                             / 050071 / 050071,1,2019,6,17,Southbound,,1607,910,706,715,1100,2365,2882,2794,2442,1987,2201,2264,2508,2550,2170,1736,1378,1350,1448,2102,2352,2336,2147,1989,46039,1.113,1,41365,4551,7,35,38045,2610,617,3225,0,0,0,1510,0,0,0,0,,46042,17,12,8,3,0,83,6,1,7,1,1,0,,,,,,,,,11,5,,40.73396,-73.83588,598297.8938999996,4509876.460899999
116373,050071,05,Van Wyck Expres,JEWEL AVE OVER,RT 495I L.I.E. UNDER,11,30,519' S/o Exit 12A,,1,2019,6,17,Combined Total,Y,3395,2332,1674,1699,2686,5549,7433,7237,6691,5911,6053,6423,6309,6176,5878,5536,5180,5212,5397,6112,5862,5608,5170,4399,123922,1.113,1,111341,7433,7,83,103977,6744,1860,7852,0,0,0,3408,0,0,0,0,,123924,16,11,8,3,0,84,5,2,6,1,1,0,,,,,,,,,11,5,,40.73396,-73.83588,598297.8938999996,4509876.460899999
117814,051161,05,COLLEGE PT BLVD,NORTHERN BLVD,IN 678,14,30,325 Ft. S/O 34 th Ave.      ,051161                                             / 051161,1,2019,5,6,Northbound,,114,68,46,46,56,112,279,478,504,509,506,552,563,565,563,574,634,718,694,494,417,336,253,158,9239,1.089,1,8484,718,18,33,7547,682,328,530,0,0,0,121,0,0,0,0,,9241,18,11,9,1,0,82,7,4,6,1,1,0,,,,,,,,,11,5,,40.76426,-73.83648,598202.6374000004,4513239.333900001
117815,051161,05,COLLEGE PT BLVD,NORTHERN BLVD,IN 678,14,30,325 Ft. S/O 34 th Ave.      ,051161                                             / 051161,1,2019,5,6,Southbound,,112,76,62,44,71,165,470,866,805,752,636,648,630,608,674,765,638,693,590,432,338,316,288,190,10869,1.089,1,9981,866,8,44,8794,798,311,781,0,0,0,145,0,0,0,0,,10873,19,11,10,1,0,81,7,3,7,1,1,0,,,,,,,,,11,5,,40.76426,-73.83648,598202.6374000004,4513239.333900001
117816,051161,05,COLLEGE PT BLVD,NORTHERN BLVD,IN 678,14,30,325 Ft. S/O 34 th Ave.      ,,1,2019,5,6,Combined Total,Y,226,144,108,90,127,277,749,1344,1309,1261,1142,1200,1193,1173,1237,1339,1272,1411,1284,926,755,652,541,348,20108,1.089,1,18465,1411,18,77,16341,1480,639,1311,0,0,0,266,0,0,0,0,,20114,18,11,10,1,0,81,7,3,7,1,0,0,,,,,,,,,11,5,,40.76426,-73.83648,598202.6374000004,4513239.333900001
118205,053801,05,I495 Exit 27,DIVERGE FROM I495 EB OFF,MERGE FROM I495 EB&WB ON,11,30,251 Ft. E/O Exit 27 Split Point Between 27S & 27N,053801                                            ,1,2019,3,25,Eastbound,,175,114,62,56,50,98,226,461,432,532,703,675,711,722,538,485,538,734,682,478,416,330,287,236,9741,1,1,9741,734,18,7,8507,713,89,335,0,0,0,89,0,0,0,0,,9740,13,5,4,1,0,87,7,1,3,1,0,0,,,,,,,,,11,5,,40.74295,-73.773,603593.6292000003,4510946.734300001
118206,053801,05,I495 Exit 27,DIVERGE FROM I495 EB OFF,MERGE FROM I495 EB&WB ON,11,30,251 Ft. E/O Exit 27 Split Point Between 27S & 27N,,1,2019,3,25,Combined Total,Y,175,114,62,56,50,98,226,461,432,532,703,675,711,722,538,485,538,734,682,478,416,330,287,236,9741,1,1,9741,734,18,7,8507,713,89,335,0,0,0,89,0,0,0,0,,9740,13,5,4,1,0,87,7,1,3,1,0,0,,,,,,,,,11,5,,40.74295,-73.773,603593.6292000003,4510946.734300001
118209,053901,05,907A Exit 29,907M WB (OFF),DIVERGE TO 907A NB&SB,12,30,510 Ft. S/O Grand Central Pkwy,053901                                             / 053901,1,2019,3,25,Southbound,,250,112,78,119,340,1730,2644,2680,2304,1880,1928,2114,2056,1996,2110,2000,2340,2354,1935,1566,1195,848,606,444,35629,1,1,35629,2680,8,14,35412,0,169,27,0,0,0,2,0,0,0,0,,35624,1,1,1,0,0,99,0,0,0,1,0,0,,,,,,,,,11,5,,40.74613,-73.73038,607186.9475999996,4511350.918500001
