OBJECTID,RCSTA,RC Code,Roadway Name,Station Start,Station End,Functional Class,Factor Group,Specific Recorder Placement,Channel Notes,Vehicle Axle Code,Count Year,Count Month,Day of First Data,Federal Direction,Full Count,1200am-0100am,0100am-0200am,0200am-0300am,0300am-0400am,0400am-0500am,0500am-0600am,0600am-0700am,0700am-0800am,0800am-0900am,0900am-1000am,1000am-1100am,1100am-1200pm,1200pm-0100pm,0100pm-0200pm,0200pm-0300pm,0300pm-0400pm,0400pm-0500pm,0500pm-0600pm,0600pm-0700pm,0700pm-0800pm,0800pm-0900pm,0900pm-1000pm,1000pm-1100pm,1100pm-1200pm,Average Weekday Daily Traffic,Seasonal Factor,Axle Factor,AADT,High Hour Value,High Hour Interval,Average Weekday F1S,Average Weekday F2S,Average Weekday F3S,Average Weekday F4S,Average Weekday F5S,Average Weekday F6S,Average Weekday F7S,Average Weekday F8S,Average Weekday F9S,Average Weekday F10S,Average Weekday F11S,Average Weekday F12S,Average Weekday F13S,Average Weekday Unclassified,Average Weekday Totals,Average Weekday Percent F3_13,Average Weekday Percent F4_13,Average Weekday Percent F4_7,Average Weekday Percent F8_13,Average Weekday Percent F1,Average Weekday Percent F2,Average Weekday Percent F3,Average Weekday Percent F4,Average Weekday Percent F5_7,Axle Correction Factor,Single Unit Peak,Combination Unit Peak,Single Unit AADT,Combination Unit AADT,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55mph,Vehicles Exceeding 65mph,Region,Region Number,County Number,Municipality,Latitude,Longitude,x,y
110524,041200,04,ST JAMES PL,PEARL ST,OLIVER ST,14,30,120 Ft. S/O James Street    ,041200                                            ,1,2019,1,7,Northbound,,147,90,55,42,56,97,234,364,483,470,420,397,386,374,402,432,369,348,404,296,292,236,199,184,6777,0.942,1,7194,483,9,54,5699,459,144,402,0,0,0,15,0,0,0,0,,6773,15,8,8,0,1,84,7,2,6,1,1,0,,,,,,,,,11,4,,40.7123,-73.99918,584536.0729,4507302.036699999
110525,041200,04,ST JAMES PL,PEARL ST,OLIVER ST,14,30,120 Ft. S/O James Street    ,041200                                            ,1,2019,1,7,Southbound,,108,71,56,40,48,116,162,206,224,220,242,267,246,242,273,265,261,278,232,236,221,208,170,140,4532,0.942,1,4811,483,9,67,3760,307,72,319,0,0,0,6,0,0,0,0,,4531,16,9,9,0,1,83,7,2,7,1,0,0,,,,,,,,,11,4,,40.7123,-73.99918,584536.0729,4507302.036699999
110526,041200,04,ST JAMES PL,PEARL ST,OLIVER ST,14,30,120 Ft. S/O James Street    ,,1,2019,1,7,Combined Total,Y,255,161,111,82,104,213,396,570,707,690,662,664,632,616,675,697,630,626,636,532,513,444,369,324,11309,0.942,1,12005,707,9,121,9459,766,216,721,0,0,0,21,0,0,0,0,,11304,15,8,8,0,1,84,7,2,6,1,1,0,,,,,,,,,11,4,,40.7123,-73.99918,584536.0729,4507302.036699999
110622,014180,01,LOCUST AVE,E 132ND ST,E 138TH ST,17,30,109 Ft. S/O E 136 th Street ,014180                                            ,1,2019,1,14,Eastbound,,7,10,12,15,28,42,33,32,34,40,38,40,44,39,40,54,83,90,30,18,14,16,8,10,777,0.942,1,825,90,18,0,154,33,0,100,0,0,0,28,0,0,0,0,,315,51,41,32,9,0,49,10,0,32,1,2,1,,,,,,,,,11,1,,40.80072,-73.90872,592055.0122999996,4517208.348200001
110623,014180,01,LOCUST AVE,E 132ND ST,E 138TH ST,17,30,109 Ft. S/O E 136 th Street ,014180                                            ,1,2019,1,14,Westbound,,4,6,8,10,8,17,17,24,20,18,12,16,22,15,28,12,14,17,6,12,14,16,4,4,324,0.942,1,344,90,18,1,348,50,13,241,0,0,0,122,0,0,0,0,,775,55,49,33,16,0,45,6,2,31,1,2,1,,,,,,,,,11,1,,40.80072,-73.90872,592055.0122999996,4517208.348200001
110624,014180,01,LOCUST AVE,E 132ND ST,E 138TH ST,17,30,109 Ft. S/O E 136 th Street ,,1,2019,1,14,Combined Total,Y,11,16,20,25,36,59,50,56,54,58,50,56,66,54,68,66,97,107,36,30,28,32,12,14,1101,0.942,1,1169,107,18,1,502,83,13,341,0,0,0,150,0,0,0,0,,1090,54,46,32,14,0,46,8,1,31,1,2,1,,,,,,,,,11,1,,40.80072,-73.90872,592055.0122999996,4517208.348200001
110675,063010,06,I278 Exit 8 & 9,I278 EB (OFF),DR MARTIN LUTHER KING EXPY,11,30,454 Ft. N/O Hwy 440         ,063010                                            ,1,2019,2,5,Southbound,,36,20,10,12,17,48,93,251,208,278,179,193,182,144,208,225,271,250,204,160,129,104,82,56,3360,0.963,1,3489,278,10,0,3002,216,36,87,0,0,0,14,0,0,0,0,,3355,11,4,4,0,0,89,6,1,3,1,0,0,,,,,,,,,11,6,,40.6123,-74.15448,571524.9669000003,4496063.681399999
110676,063010,06,I278 Exit 8 & 9,I278 EB (OFF),DR MARTIN LUTHER KING EXPY,11,30,454 Ft. N/O Hwy 440         ,,1,2019,2,5,Combined Total,Y,36,20,10,12,17,48,93,251,208,278,179,193,182,144,208,225,271,250,204,160,129,104,82,56,3360,0.963,1,3489,278,10,0,3002,216,36,87,0,0,0,14,0,0,0,0,,3355,11,4,4,0,0,89,6,1,3,1,0,0,,,,,,,,,11,6,,40.6123,-74.15448,571524.9669000003,4496063.681399999
110906,041290,04,CLINTON ST,DELANCEY ST,E HOUSTON ST,16,30,69 Ft. N/O Stanton Street   ,041290                                            ,1,2019,1,7,Northbound,,268,202,118,128,216,358,390,392,349,345,335,320,341,336,332,344,350,352,350,346,341,354,350,331,7548,0.942,1,8013,392,8,21,7157,0,87,276,0,0,0,2,0,0,0,0,,7543,5,5,5,0,0,95,0,1,4,1,1,0,,,,,,,,,11,4,,40.72046,-73.98437,585776.5710000005,4508222.2108
110907,041290,04,CLINTON ST,DELANCEY ST,E HOUSTON ST,16,30,69 Ft. N/O Stanton Street   ,,1,2019,1,7,Combined Total,Y,268,202,118,128,216,358,390,392,349,345,335,320,341,336,332,344,350,352,350,346,341,354,350,331,7548,0.942,1,8013,392,8,21,7157,0,87,276,0,0,0,2,0,0,0,0,,7543,5,5,5,0,0,95,0,1,4,1,1,0,,,,,,,,,11,4,,40.72046,-73.98437,585776.5710000005,4508222.2108
111820,014240,01,SEDGWICK AVE,W BURNSIDE AVE,W FORDHAM RD,16,30,30 Ft. S/O W 183 rd Street  ,014240                                            ,1,2019,1,22,Northbound,,46,37,20,14,31,46,182,352,374,242,158,182,193,199,244,300,302,322,286,208,177,140,95,78,4228,0.942,1,4488,374,9,4,4063,0,85,69,0,0,0,0,0,0,0,0,,4221,4,4,4,0,0,96,0,2,2,1,0,0,,,,,,,,,11,1,,40.86057,-73.91109,591772.5202000001,4523849.761
111821,014240,01,SEDGWICK AVE,W BURNSIDE AVE,W FORDHAM RD,16,30,30 Ft. S/O W 183 rd Street  ,014240                                            ,1,2019,1,22,Southbound,,71,44,48,23,40,64,134,281,324,270,254,315,350,315,348,386,424,412,332,273,240,216,162,127,5453,0.942,1,5789,424,17,4,5292,0,98,58,0,0,0,0,0,0,0,0,,5452,3,3,3,0,0,97,0,2,1,1,0,0,,,,,,,,,11,1,,40.86057,-73.91109,591772.5202000001,4523849.761
111822,014240,01,SEDGWICK AVE,W BURNSIDE AVE,W FORDHAM RD,16,30,30 Ft. S/O W 183 rd Street  ,,1,2019,1,22,Combined Total,Y,117,81,68,37,71,110,316,633,698,512,412,497,543,514,592,686,726,734,618,481,417,356,257,205,9681,0.942,1,10277,734,18,8,9355,0,183,127,0,0,0,0,0,0,0,0,,9673,3,3,3,0,0,97,0,2,1,1,0,0,,,,,,,,,11,1,,40.86057,-73.91109,591772.5202000001,4523849.761
111842,023070,02,907C Exit 11 FL,907C SW (OFF),FLATBUSH AVE,12,30,445 Ft. W/O Belt Pkwy       ,023070                                            ,1,2019,1,22,Northbound,,18,10,8,10,14,92,143,66,60,71,73,85,81,85,104,89,94,73,71,74,60,47,40,31,1499,0.942,1,1591,143,7,0,1311,158,16,10,0,0,0,0,0,0,0,0,,1495,12,2,2,0,0,88,11,1,1,1,1,0,,,,,,,,,11,2,,40.59603,-73.90936,592283.0936000003,4494485.711999999
111843,023070,02,907C Exit 11 FL,907C SW (OFF),FLATBUSH AVE,12,30,445 Ft. W/O Belt Pkwy       ,,1,2019,1,22,Combined Total,Y,18,10,8,10,14,92,143,66,60,71,73,85,81,85,104,89,94,73,71,74,60,47,40,31,1499,0.942,1,1591,143,7,0,1311,158,16,10,0,0,0,0,0,0,0,0,,1495,12,2,2,0,0,88,11,1,1,1,1,0,,,,,,,,,11,2,,40.59603,-73.90936,592283.0936000003,4494485.711999999
111846,026050,02,907C Exit 8 CON,CONEY ISLAND AVE,ITO 907C W.B.,12,30,540 Ft. E/O Belt Pkwy       ,026050                                            ,1,2019,1,22,Westbound,,91,60,38,36,71,132,262,682,578,459,468,448,538,568,648,642,603,709,529,489,436,349,254,208,9298,0.942,1,9870,709,18,0,9178,0,104,8,0,0,0,0,0,0,0,0,,9290,1,1,1,0,0,99,0,1,0,1,0,0,,,,,,,,,11,2,,40.58444,-73.96379,587692.6299999999,4493143.539999999
111847,026050,02,907C Exit 8 CON,CONEY ISLAND AVE,ITO 907C W.B.,12,30,540 Ft. E/O Belt Pkwy       ,,1,2019,1,22,Combined Total,Y,91,60,38,36,71,132,262,682,578,459,468,448,538,568,648,642,603,709,529,489,436,349,254,208,9298,0.942,1,9870,709,18,0,9178,0,104,8,0,0,0,0,0,0,0,0,,9290,1,1,1,0,0,99,0,1,0,1,0,0,,,,,,,,,11,2,,40.58444,-73.96379,587692.6299999999,4493143.539999999
117809,051100,05,212TH ST,JAMAICA AVE,HILLSIDE AVE,14,30,183 Ft. N/O 91st Ave.       ,                                                   ,2,2019,4,2,Northbound,,61,39,35,47,130,289,405,439,441,348,297,295,270,319,333,316,298,318,334,277,240,215,212,128,6086,1.054,0.974,5774,441,9,15,5044,774,27,222,25,2,8,0,1,2,0,2,,6122,17,5,5,0,0,82,13,0,4,1,0,0,,,21,23,28,0,0,,11,5,,40.72105,-73.74957,605606.4588000001,4508543.5704
117810,051100,05,212TH ST,JAMAICA AVE,HILLSIDE AVE,14,30,183 Ft. N/O 91st Ave.       ,,2,2019,4,2,Combined Total,Y,61,39,35,47,130,289,405,439,441,348,297,295,270,319,333,316,298,318,334,277,240,215,212,128,6086,1.054,0.974,5774,441,9,15,5044,774,27,222,25,2,8,0,1,2,0,2,,6122,17,5,5,0,0,82,13,0,4,1,0,0,,,21,23,28,0,0,,11,5,,40.72105,-73.74957,605606.4588000001,4508543.5704
118189,051350,05,UNION TPKE,GREENWAY SOUTH,MARKWOOD PLACE,14,30,261 Ft. E/O Greenway S      ,                                                    / ,1,2019,4,1,Eastbound,,66,48,27,29,54,196,650,1199,1152,666,523,497,482,591,979,1220,1246,1216,1264,910,472,391,220,133,14231,1.054,1,13502,1264,19,69,11209,1458,36,225,106,22,35,21,9,6,9,48,,13253,15,4,3,1,1,85,11,0,3,1,0,0,,,30,32,38,0,0,,11,5,,40.71055,-73.83879,598086.534,4507274.5195
118190,051350,05,UNION TPKE,GREENWAY SOUTH,MARKWOOD PLACE,14,30,261 Ft. E/O Greenway S      ,                                                    / ,1,2019,4,1,Westbound,,73,48,24,24,53,212,1002,1264,927,700,592,544,542,580,726,952,1081,1083,934,596,422,308,219,138,13044,1.054,1,12376,1264,19,177,10554,1117,6,119,68,5,21,4,9,13,5,54,,12152,12,3,2,1,1,87,9,0,2,1,0,0,,,29,32,39,0,0,,11,5,,40.71055,-73.83879,598086.534,4507274.5195
118191,051350,05,UNION TPKE,GREENWAY SOUTH,MARKWOOD PLACE,14,30,261 Ft. E/O Greenway S      ,,1,2019,4,1,Combined Total,Y,139,96,51,53,107,408,1652,2463,2079,1366,1115,1041,1024,1171,1705,2172,2327,2299,2198,1506,894,699,439,271,27275,1.054,1,25878,2463,8,246,21763,2575,42,344,174,27,56,25,18,19,14,102,,25405,13,3,2,1,1,86,10,0,2,1,0,0,,,29,32,38,0,0,,11,5,,40.71055,-73.83879,598086.534,4507274.5195
118207,053900,05,907A Exit 29,907A NB (OFF),DIVERGE TO 907M EB&WB,12,30,193 Ft. N/O Cross Island Pkwy ,                                                   /  / ,1,2019,3,25,Northbound,,266,140,103,146,457,1730,2112,2298,2208,2432,2296,1995,1940,2140,2100,1580,1465,1613,1857,1638,1221,956,868,508,34069,1,1,34069,2432,10,16,32696,1075,244,36,0,0,0,1,0,0,0,0,,34068,4,1,1,0,0,96,3,1,0,1,0,0,,,,,,,,,11,5,,40.74241,-73.72881,607325.4780000001,4510939.885
118208,053900,05,907A Exit 29,907A NB (OFF),DIVERGE TO 907M EB&WB,12,30,193 Ft. N/O Cross Island Pkwy ,,1,2019,3,25,Combined Total,Y,266,140,103,146,457,1730,2112,2298,2208,2432,2296,1995,1940,2140,2100,1580,1465,1613,1857,1638,1221,956,868,508,34069,1,1,34069,2432,10,16,32696,1075,244,36,0,0,0,1,0,0,0,0,,34068,4,1,1,0,0,96,3,1,0,1,0,0,,,,,,,,,11,5,,40.74241,-73.72881,607325.4780000001,4510939.885
118213,056080,05,907A Exit 29,DIVERGE FROM 907M WB OFF,DIVERGE FROM 907M WB OFF,12,30,395 Ft W/O Exit 23 Split point at ramp to Cross Island ,056080                                             / 056080,1,2019,3,25,Westbound,,174,70,36,52,113,514,1395,1414,892,775,820,876,960,1014,1006,1046,1078,1192,962,839,672,496,354,292,17042,1,1,17042,1414,8,4,16394,489,132,12,0,0,0,1,0,0,0,0,,17032,4,1,1,0,0,96,3,1,0,1,0,0,,,,,,,,,11,5,,40.74467,-73.73248,607011.9924999997,4511186.283299999
118503,011250,01,WILLIS AVE,NEW YORK CO/L,RAMP TO BRUCKNER BLVD,14,30,394 Ft.  W/O Ramp to Bruckner Blvd. ,011250                                             / 011250 / 011250 / 011250,1,2019,8,5,Eastbound,,2364,1485,1048,900,1104,1762,3045,3475,3146,2687,2757,2650,2698,2853,3355,3480,3688,3433,3440,3524,3437,3298,3058,2895,65582,1.097,1,59783,3688,17,284,58666,3080,768,2452,0,0,0,338,0,0,0,0,,65588,10,5,5,1,0,89,5,1,4,1,0,0,,,,,,,,,11,1,,40.80422,-73.9275,590466.0433,4517577.3291
118504,011250,01,WILLIS AVE,NEW YORK CO/L,RAMP TO BRUCKNER BLVD,14,30,394 Ft.  W/O Ramp to Bruckner Blvd. ,,1,2019,8,5,Combined Total,Y,2364,1485,1048,900,1104,1762,3045,3475,3146,2687,2757,2650,2698,2853,3355,3480,3688,3433,3440,3524,3437,3298,3058,2895,65582,1.097,1,59783,3688,17,284,58666,3080,768,2452,0,0,0,338,0,0,0,0,,65588,10,5,5,1,0,89,5,1,4,1,0,0,,,,,,,,,11,1,,40.80422,-73.9275,590466.0433,4517577.3291
118550,056080,05,907A Exit 29,DIVERGE FROM 907M WB OFF,DIVERGE FROM 907M WB OFF,12,30,395 Ft W/O Exit 23 Split point at ramp to Cross Island ,,1,2019,3,25,Combined Total,Y,174,70,36,52,113,514,1395,1414,892,775,820,876,960,1014,1006,1046,1078,1192,962,839,672,496,354,292,17042,1,1,17042,1414,8,4,16394,489,132,12,0,0,0,1,0,0,0,0,,17032,4,1,1,0,0,96,3,1,0,1,0,0,,,,,,,,,11,5,,40.74467,-73.73248,607011.9924999997,4511186.283299999
118921,011120,01,BRUCKNER BLVD,E 135TH ST,E 149TH ST,14,30,122 Ft. S/O E 141 Street    ,011120                                             / 011120 / 011120 / 011120,1,2019,8,26,Northbound,,352,264,256,314,513,752,875,1014,978,963,852,930,993,978,1163,1298,1356,1364,1263,766,595,536,476,394,19245,1.097,1,17543,1364,18,96,13857,1756,131,2785,0,0,0,617,0,0,0,0,,19242,27,18,15,3,0,72,9,1,14,1,1,0,,,,,,,,,11,1,,40.80584,-73.90982,591955.1524,4517775.5582
118922,011120,01,BRUCKNER BLVD,E 135TH ST,E 149TH ST,14,30,18 Ft. S/O Wales Ave.       ,011120                                             / 011120 / 011120 / 011120,1,2019,8,26,Southbound,,462,353,324,418,646,1408,2390,2331,2191,1833,1849,1842,1978,1978,2058,2290,2174,2146,1842,1581,1170,949,882,698,35793,1.097,1,32628,2390,7,149,28061,2845,247,3475,0,0,0,1008,0,0,0,0,,35785,21,13,10,3,0,78,8,1,10,1,1,0,,,,,,,,,11,1,,40.80584,-73.90982,591955.1524,4517775.5582
118923,011120,01,BRUCKNER BLVD,E 135TH ST,E 149TH ST,14,30,18 Ft. S/O Wales Ave.       ,,1,2019,8,26,Combined Total,Y,814,617,580,732,1159,2160,3265,3345,3169,2796,2701,2772,2971,2956,3221,3588,3530,3510,3105,2347,1765,1485,1358,1092,55038,1.097,1,50171,3588,16,245,41918,4601,378,6260,0,0,0,1625,0,0,0,0,,55027,23,15,12,3,0,76,8,1,11,1,1,0,,,,,,,,,11,1,,40.80584,-73.90982,591955.1524,4517775.5582
119488,024220,02,HEMLOCK ST,N CONDUIT AVE,LIBERTY AVE,17,30,69 Ft. N/O Conduit Ave.     ,                                                   ,2,2019,10,14,Northbound,,35,17,15,14,15,31,68,115,121,109,107,112,120,113,131,135,154,148,125,98,91,51,52,36,2013,1.079,0.973,1866,154,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.67762,-73.86961,595530.1689999998,4503585.1018
119489,024220,02,HEMLOCK ST,N CONDUIT AVE,LIBERTY AVE,17,30,69 Ft. N/O Conduit Ave.     ,,2,2019,10,14,Combined Total,Y,35,17,15,14,15,31,68,115,121,109,107,112,120,113,131,135,154,148,125,98,91,51,52,36,2013,1.079,0.973,1866,154,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,40.67762,-73.86961,595530.1689999998,4503585.1018
119838,054030,05,11TH ST,34TH AVE,BROADWAY,17,30,135 Ft. S/O 33 Rd Rd.       ,                                                   ,2,2019,3,9,Northbound,,11,7,5,5,8,11,32,67,61,71,54,66,64,68,84,97,105,84,68,43,33,25,14,16,1099,1,0.973,1099,105,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.76581,-73.93706,589711.3145000003,4513303.683800001
119839,054030,05,11TH ST,34TH AVE,BROADWAY,17,30,135 Ft. S/O 33 Rd Rd.       ,                                                   ,2,2019,3,9,Southbound,,19,18,10,8,13,28,77,162,209,149,128,140,130,123,140,129,128,103,90,65,51,42,22,21,2005,1,0.973,2005,209,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.76581,-73.93706,589711.3145000003,4513303.683800001
119840,054030,05,11TH ST,34TH AVE,BROADWAY,17,30,135 Ft. S/O 33 Rd Rd.       ,,2,2019,3,9,Combined Total,Y,30,25,15,13,21,39,109,229,270,220,182,206,194,191,224,226,233,187,158,108,84,67,36,37,3104,1,0.973,3104,270,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.76581,-73.93706,589711.3145000003,4513303.683800001
120002,020010,02,LINDEN BLVD,PENNSYLVANIA AVE,78 TH ST QUEENS CO LINE,14,30,68 Ft. E/O Ruby Street      ,020010                                             / 020010 / 020010 / 020010,1,2019,7,23,Eastbound,,395,246,188,182,303,404,650,708,840,794,853,1008,1134,1222,1323,1659,1702,1786,1746,1235,930,864,701,599,21472,1.093,1,19645,1786,18,60,16910,1758,495,1606,0,0,0,640,0,0,0,0,,21469,21,13,10,3,0,79,8,2,7,1,0,0,,,,,,,,,11,2,,40.6699,-73.85972,596377.1146999998,4502738.927999999
120003,020010,02,LINDEN BLVD,PENNSYLVANIA AVE,78 TH ST QUEENS CO LINE,14,30,68 Ft. E/O Ruby Street      ,020010                                             / 020010 / 020010 / 020010 / 020010,1,2019,7,23,Westbound,,404,335,210,219,304,762,1730,1804,1758,1444,1353,1326,1336,1344,1362,1438,1460,1560,1546,1406,1154,908,963,762,26888,1.093,1,24600,1804,8,88,23141,1992,716,1642,0,0,0,540,0,0,0,0,,28119,17,10,8,2,0,82,7,3,6,1,0,0,,,,,,,,,11,2,,40.6699,-73.85972,596377.1146999998,4502738.927999999
120004,020010,02,LINDEN BLVD,PENNSYLVANIA AVE,78 TH ST QUEENS CO LINE,14,30,68 Ft. E/O Ruby Street      ,,1,2019,7,23,Combined Total,Y,799,581,398,401,607,1166,2380,2512,2598,2238,2206,2334,2470,2566,2685,3097,3162,3346,3292,2641,2084,1772,1664,1361,48360,1.093,1,44245,3346,18,148,40051,3750,1211,3248,0,0,0,1180,0,0,0,0,,49588,19,11,9,2,0,81,8,2,7,1,0,0,,,,,,,,,11,2,,40.6699,-73.85972,596377.1146999998,4502738.927999999
120253,054450,05,WESTGATE ST,FARMERS BLVD,137TH AVE,16,30,115 Ft. E/O 136 th Ave.     ,0544500                                           ,2,2019,3,9,Eastbound,,16,7,5,12,5,10,34,81,85,67,50,55,67,68,83,103,109,128,121,102,62,49,31,19,1369,1,0.974,1369,128,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.67442,-73.76289,604554.3662999999,4503351.3529
120254,054450,05,WESTGATE ST,FARMERS BLVD,137TH AVE,16,30,115 Ft. E/O 136 th Ave.     ,0544500                                           ,2,2019,3,9,Westbound,,14,9,7,8,6,14,48,102,97,64,60,64,77,77,81,94,102,121,124,103,76,59,39,23,1469,1,0.974,1469,128,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,,40.67442,-73.76289,604554.3662999999,4503351.3529
